2025-06-27 16:34:53.909 | ERROR    | consumer:loadmodel:96 - loadmodel: Error al cargar el modelo: No module named 'imblearn'
2025-07-03 02:00:09.111 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 15.280973662681209, "AnomalyScore": 0.45224811825215444, "Timestamp": "2022-02-11 15:00:00", "Amount": 99.88740974312738, "AccountBalance": 9726.54598347682, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "79f5b122-6613-4802-816a-5695c4682496", "transaccion_id": "c94ab1c3-2d4b-4af0-a747-2914a9452960"}
2025-07-03 02:00:09.124 | ERROR    | data_service:codificar_categoria:51 - Categoría desconocida detectada: 'Online' - invalid literal for int() with base 10: 'Online'
2025-07-03 02:00:09.131 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:00:10.133 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 69.26232376243237, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-19 21:55:04", "Amount": 57.8590725555109, "AccountBalance": 4464.627598983246, "LastLogin": "2022-02-15", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "562eba48-bc0d-4b02-bef7-77413d202674", "transaccion_id": "aab49490-1769-4e07-948d-141a28269345"}
2025-07-03 02:00:10.143 | ERROR    | data_service:codificar_categoria:51 - Categoría desconocida detectada: 'Travel' - invalid literal for int() with base 10: 'Travel'
2025-07-03 02:00:10.150 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:10:56.335 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-03 02:10:58.563 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "485a45d2-308b-4b8d-8d9e-f19876a05431", "transaccion_id": "5402a48e-79c7-4d68-b3d8-7e5ebcd82f5f"}
2025-07-03 02:10:58.634 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          26.262872  ...             9067.051934          0

[1 rows x 13 columns]
2025-07-03 02:10:58.640 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 02:10:58.643 | ERROR    | data_service:codificar_categoria:53 - Categoría desconocida detectada: 'Other' - invalid literal for int() with base 10: np.str_('Other')
2025-07-03 02:10:58.657 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:10:59.659 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "519434f4-f69b-4a17-acc4-86a649732b9f", "transaccion_id": "90195d0c-69ee-4a44-a58e-1b69ddb1eb57"}
2025-07-03 02:10:59.678 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          21.296726  ...             1892.637239          0

[1 rows x 13 columns]
2025-07-03 02:10:59.682 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 02:10:59.684 | ERROR    | data_service:codificar_categoria:53 - Categoría desconocida detectada: 'Other' - invalid literal for int() with base 10: np.str_('Other')
2025-07-03 02:10:59.692 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:11:00.693 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 52.96163935958662, "AnomalyScore": 0.19818027207239813, "Timestamp": "2022-01-09 14:15:42", "Amount": 19.034787557761756, "AccountBalance": 8609.537763200435, "LastLogin": "2022-01-01", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "824a076d-0d96-4263-8bd1-944f87e28e2c", "transaccion_id": "c93ecfe3-8f13-4ebb-8561-ace4ab29e89a"}
2025-07-03 02:11:00.716 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          52.961639  ...             8556.576124          1

[1 rows x 13 columns]
2025-07-03 02:11:00.721 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 02:11:00.722 | ERROR    | data_service:codificar_categoria:53 - Categoría desconocida detectada: 'Online' - invalid literal for int() with base 10: np.str_('Online')
2025-07-03 02:11:00.730 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:11:01.731 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 16.019287695546776, "AnomalyScore": 0.22607866236295573, "Timestamp": "2022-01-16 02:59:55", "Amount": 76.3198791087706, "AccountBalance": 4075.0699115848993, "LastLogin": "2024-01-27", "SuspiciousFlag": 0, "Hour": 9, "usuario_id": "76b54fd4-c86f-44a7-bb4c-83dd94fb8b2f", "transaccion_id": "e917e63f-83ab-40d1-83f3-18eccf64899a"}
2025-07-03 02:11:01.750 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          16.019288  ...             4059.050624          1

[1 rows x 13 columns]
2025-07-03 02:11:01.755 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 02:11:01.756 | ERROR    | data_service:codificar_categoria:53 - Categoría desconocida detectada: 'Online' - invalid literal for int() with base 10: np.str_('Online')
2025-07-03 02:11:01.764 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:11:02.766 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 10.057863646142923, "AnomalyScore": 0.33548390763040714, "Timestamp": "2022-01-20 08:19:32", "Amount": 81.19766044677004, "AccountBalance": 8509.332327373395, "LastLogin": "2024-07-31", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "d45fe29a-c53a-4877-b2a2-9400c5f3420d", "transaccion_id": "c1945027-e49b-49af-b9fd-0c84575b638e"}
2025-07-03 02:11:02.784 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          10.057864  ...             8499.274464          0

[1 rows x 13 columns]
2025-07-03 02:11:02.790 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 02:11:02.791 | ERROR    | data_service:codificar_categoria:53 - Categoría desconocida detectada: 'Online' - invalid literal for int() with base 10: np.str_('Online')
2025-07-03 02:11:02.799 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:11:03.801 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 37.14681764341006, "AnomalyScore": 0.8846220507430966, "Timestamp": "2022-01-23 02:01:45", "Amount": 29.297713782010973, "AccountBalance": 4433.52273704466, "LastLogin": "2022-08-13", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "62527911-0791-4045-95e3-e98756e9aca6", "transaccion_id": "bff9f0dd-0e21-409f-958d-ae4ed37f3dd2"}
2025-07-03 02:11:03.820 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          37.146818  ...             4396.375919          1

[1 rows x 13 columns]
2025-07-03 02:11:03.825 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 02:11:03.826 | ERROR    | data_service:codificar_categoria:53 - Categoría desconocida detectada: 'Other' - invalid literal for int() with base 10: np.str_('Other')
2025-07-03 02:11:03.834 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:11:04.836 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 15.280973662681209, "AnomalyScore": 0.45224811825215444, "Timestamp": "2022-02-11 15:00:00", "Amount": 99.88740974312738, "AccountBalance": 9726.54598347682, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "31c9b816-aaff-408d-a38f-cd3d672c9d36", "transaccion_id": "98844577-3d58-4855-9896-90a69270a740"}
2025-07-03 02:11:04.862 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          15.280974  ...              9711.26501          0

[1 rows x 13 columns]
2025-07-03 02:11:04.868 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 02:11:04.869 | ERROR    | data_service:codificar_categoria:53 - Categoría desconocida detectada: 'Online' - invalid literal for int() with base 10: np.str_('Online')
2025-07-03 02:11:04.878 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:11:05.880 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 69.26232376243237, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-19 21:55:04", "Amount": 57.8590725555109, "AccountBalance": 4464.627598983246, "LastLogin": "2022-02-15", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "ba350190-7835-40bb-95bb-838d86198245", "transaccion_id": "38373051-a0a4-4d48-bedb-2f62807616b1"}
2025-07-03 02:11:05.900 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Travel          69.262324  ...             4395.365275          0

[1 rows x 13 columns]
2025-07-03 02:11:05.905 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Travel
Name: Category, dtype: object
2025-07-03 02:11:05.906 | ERROR    | data_service:codificar_categoria:53 - Categoría desconocida detectada: 'Travel' - invalid literal for int() with base 10: np.str_('Travel')
2025-07-03 02:11:05.914 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:17:07.114 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-03 02:17:09.122 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "11d6a251-483d-41ac-9571-a65f37dfa284", "transaccion_id": "f3375432-8048-4534-8f27-c3906e099ed6"}
2025-07-03 02:17:09.160 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          26.262872  ...             9067.051934          0

[1 rows x 13 columns]
2025-07-03 02:17:09.166 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 02:17:09.167 | INFO     | data_service:codificar_categoria:51 - Categoría original con iloc: Other
2025-07-03 02:17:09.168 | ERROR    | data_service:codificar_categoria:54 - Categoría desconocida detectada: 'Other' - invalid literal for int() with base 10: np.str_('Other')
2025-07-03 02:17:09.178 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:17:10.180 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "02e52ea8-87ce-4277-83a4-79a94a0567c6", "transaccion_id": "8273554a-7af5-4ff0-9298-88343854b865"}
2025-07-03 02:17:10.202 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          21.296726  ...             1892.637239          0

[1 rows x 13 columns]
2025-07-03 02:17:10.208 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 02:17:10.208 | INFO     | data_service:codificar_categoria:51 - Categoría original con iloc: Other
2025-07-03 02:17:10.209 | ERROR    | data_service:codificar_categoria:54 - Categoría desconocida detectada: 'Other' - invalid literal for int() with base 10: np.str_('Other')
2025-07-03 02:17:10.218 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:17:11.219 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 52.96163935958662, "AnomalyScore": 0.19818027207239813, "Timestamp": "2022-01-09 14:15:42", "Amount": 19.034787557761756, "AccountBalance": 8609.537763200435, "LastLogin": "2022-01-01", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "5825b090-70dd-4279-a3cb-2a65f9ba1b0b", "transaccion_id": "27ebf2cf-8103-47ef-b97f-44a80574132b"}
2025-07-03 02:17:11.240 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          52.961639  ...             8556.576124          1

[1 rows x 13 columns]
2025-07-03 02:17:11.245 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 02:17:11.246 | INFO     | data_service:codificar_categoria:51 - Categoría original con iloc: Online
2025-07-03 02:17:11.247 | ERROR    | data_service:codificar_categoria:54 - Categoría desconocida detectada: 'Online' - invalid literal for int() with base 10: np.str_('Online')
2025-07-03 02:17:11.256 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:17:12.258 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 16.019287695546776, "AnomalyScore": 0.22607866236295573, "Timestamp": "2022-01-16 02:59:55", "Amount": 76.3198791087706, "AccountBalance": 4075.0699115848993, "LastLogin": "2024-01-27", "SuspiciousFlag": 0, "Hour": 9, "usuario_id": "b5b0e3d5-99e0-4d50-8bfc-c77ff389fb33", "transaccion_id": "b57a1b4a-8376-4f6e-91d9-5a505f509b93"}
2025-07-03 02:17:12.281 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          16.019288  ...             4059.050624          1

[1 rows x 13 columns]
2025-07-03 02:17:12.287 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 02:17:12.288 | INFO     | data_service:codificar_categoria:51 - Categoría original con iloc: Online
2025-07-03 02:17:12.288 | ERROR    | data_service:codificar_categoria:54 - Categoría desconocida detectada: 'Online' - invalid literal for int() with base 10: np.str_('Online')
2025-07-03 02:17:12.298 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:17:13.300 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 10.057863646142923, "AnomalyScore": 0.33548390763040714, "Timestamp": "2022-01-20 08:19:32", "Amount": 81.19766044677004, "AccountBalance": 8509.332327373395, "LastLogin": "2024-07-31", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "873e5ef2-4d4b-4b8d-ada9-9f19732174c7", "transaccion_id": "58026842-bb51-4307-9cb8-e1bd301ac0a2"}
2025-07-03 02:17:13.318 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          10.057864  ...             8499.274464          0

[1 rows x 13 columns]
2025-07-03 02:17:13.324 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
